,image_id,image_path,ratio_category,entities,label,og_image
7202,7b4e7878bf1aecb3_m01tcjp_8536566d_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/phone_attached_to.jpeg,bin5,['muffin'],fake,7b4e7878bf1aecb3
7224,e6e6865c1f6b8e87_m07j87_58cbe142_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/during_a_drizzle.jpeg,bin3,"['tomato', 'pizza']",fake,e6e6865c1f6b8e87
7235,175d58a18a0bd278_m09ddx_13ebc4c5_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_snowy_and_icy_day.jpeg,bin5,"['goose', 'duck']",fake,175d58a18a0bd278
7236,764b7a05c634c23f_m01b638_df51d6f4_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/water_during_a_storm.jpeg,bin5,"['high heels', 'boot']",fake,764b7a05c634c23f
7242,2b91cfcc79d10374_m07r04_f7a19794_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/in_a_university_campus.jpeg,bin5,['truck'],fake,2b91cfcc79d10374
7249,f84355fd72ad8eb1,original/images/OpenImages/f84355fd72ad8eb1.jpg,,['grape'],real,
7264,c6d4685fc6df6d16_m07j87_3756aa05_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/quiet.jpeg,bin3,['tomato'],fake,c6d4685fc6df6d16
7276,5cb4587ec30a3020_m068zj_feb37ced_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/silver.jpeg,bin2,['pig'],fake,5cb4587ec30a3020
7305,1f29bf6f469ac1b7_m0gd36_b1b942ba_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/bird.jpeg,bin3,"['harbor seal', 'sea lion']",fake,1f29bf6f469ac1b7
7307,8865694899bc5737_m0dbvp_cb20ba7e_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/colorful.jpeg,bin2,['goose'],fake,8865694899bc5737
7312,33e9b80ec55e4689,original/images/OpenImages/33e9b80ec55e4689.jpg,,['hat'],real,
7337,409fb6aa7a58f7fc,original/images/OpenImages/409fb6aa7a58f7fc.jpg,,['aircraft'],real,
7342,6a951ffda4eb0a0b,original/images/OpenImages/6a951ffda4eb0a0b.jpg,,"['leopard', 'cheetah', 'jaguar (animal)']",real,
7358,22d9e033dadee2ab,original/images/OpenImages/22d9e033dadee2ab.jpg,,"['jug', 'vase', 'teapot', 'pitcher (container)']",real,
7372,9157d7a27084111b_m02crq1_43d9321c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/beautiful.jpeg,bin2,"['studio couch', 'sofa bed', 'couch']",fake,9157d7a27084111b
7375,3fc30c8644f09b0f,original/images/OpenImages/3fc30c8644f09b0f.jpg,,"['truck', 'van', 'ambulance']",real,
7381,7ca419af2bf4b432_m0k5j_ea45c512_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/pink.jpeg,bin5,"['aircraft', 'fixed-wing aircraft']",fake,7ca419af2bf4b432
7398,6a3f4cc422ca16d1_m0hqkz_25ea1d78_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/bright.jpeg,bin5,"['drink', 'orange (fruit)', 'grapefruit']",fake,6a3f4cc422ca16d1
7399,516a2419668bd201_m0hkxq_0f4ac47a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/school_students.jpeg,bin1,['broccoli'],fake,516a2419668bd201
7408,1f29bf6f469ac1b7_m0gd36_b1b942ba_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/fish_under_her_foot.jpeg,bin3,"['harbor seal', 'sea lion']",fake,1f29bf6f469ac1b7
7431,1245d58837d6af78_m09b5t_b45071c2_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/deserted.jpeg,bin4,['chicken'],fake,1245d58837d6af78
7478,77342c4f2ac0f91b_m0dftk_bbe61fec_OpenImages_OpenJourney,p2p/OpenImages/SDv4/video.jpeg,bin4,"['goose', 'duck', 'swan']",fake,77342c4f2ac0f91b
7498,a29e85514998dff0_m0hqkz_a1565d6a_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/wooden.jpeg,bin4,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",fake,a29e85514998dff0
7537,1245d58837d6af78,original/images/OpenImages/1245d58837d6af78.jpg,,['chicken'],real,
7548,3fdfe506da22acaa_m0ch_cf_f626de23_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/close-up.jpeg,bin2,['fish'],fake,3fdfe506da22acaa
7569,f884aa07d36a636f_m076bq_9910294d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/soccer_ball.jpeg,bin4,['segway'],fake,f884aa07d36a636f
7579,925d1489dc88f3f3,original/images/OpenImages/925d1489dc88f3f3.jpg,,['hamburger'],real,
7601,6a3f4cc422ca16d1_m0271t_63991dae_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/busy.jpeg,bin5,"['drink', 'orange (fruit)', 'grapefruit']",fake,6a3f4cc422ca16d1
7605,001a695ad732152b_m02wbtzl_9b6e60b8_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/an_artistic.jpeg,bin5,['sun hat'],fake,001a695ad732152b
7607,fdc74a42fdd67589,original/images/OpenImages/fdc74a42fdd67589.jpg,,"['saucer', 'coffee cup', 'coffee (drink)']",real,
7610,4e1a92be80a8d7f6_m01b638_3bdb606a_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/a_platter_of_carrots.jpeg,bin5,['boot'],fake,4e1a92be80a8d7f6
7617,2406df385f602b9b_m015x4r_c8f970ba_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_busy_city_street.jpeg,bin3,"['zucchini', 'cucumber']",fake,2406df385f602b9b
7624,7ca419af2bf4b432_m0k5j_b22d7040_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/tent.jpeg,bin4,"['aircraft', 'fixed-wing aircraft']",fake,7ca419af2bf4b432
7644,0ab071932a440ed7_m0663v_ddbc29c7_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/on_a_foggy_day.jpeg,bin5,"['pastry', 'pizza']",fake,0ab071932a440ed7
7662,fb43156f7d0a6b94_m0_cp5_1fcebcbc_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_rainy_day.jpeg,bin2,"['platter', 'oyster']",fake,fb43156f7d0a6b94
7671,1fe7a99c23f64885_m03fwl_5cf9caaa_OpenImages_OpenJourney,p2p/OpenImages/SDv4/trench_coat_with_a_pin.jpeg,bin1,"['cattle', 'goat']",fake,1fe7a99c23f64885
7674,dde0f0d1cb4c50dc_m01lrl_84ad28f3_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/with_a_spotlight_on_it.jpeg,bin2,['carnivore'],fake,dde0f0d1cb4c50dc
7701,e470100eed3c6c1e,original/images/OpenImages/e470100eed3c6c1e.jpg,,"['woman', 'volleyball (ball)', 'swimwear', 'man']",real,
7707,adc6cb08fcafcf77_m01xq0k1_0350796c_OpenImages_OpenJourney,p2p/OpenImages/SDv4/ultimate_frisbee.jpeg,bin3,['cattle'],fake,adc6cb08fcafcf77
7722,e86eaa23da78ed96_m01lcw4_c0819e5b_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/colorful_butterfly_fluttering.jpeg,bin5,"['van', 'limousine']",fake,e86eaa23da78ed96
7752,55917f4c7f266f73_m0k1tl_319427b1_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/pastoral.jpeg,bin3,['pen'],fake,55917f4c7f266f73
7767,2ed68ac9c200a034_m029b3_7f53ded7_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_clear_day.jpeg,bin4,['dice'],fake,2ed68ac9c200a034
7773,5de7fc6ecb724cff_m07mhn_e8875a14_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/snail_slithering_on.jpeg,bin4,"['tie', 'trousers']",fake,5de7fc6ecb724cff
7784,faf6d30a2f4398af_m05r655_d8c19347_OpenImages_OpenJourney,p2p/OpenImages/SDv4/with_sunlight_shining_through_the_leaves.jpeg,bin4,"['roller skates', 'girl', 'trousers']",fake,faf6d30a2f4398af
7790,279ca908e642fd7a_m0283dt1_a38102e3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/and_graceful.jpeg,bin2,"['boy', 'human mouth']",fake,279ca908e642fd7a
7808,5a639b9ea7739f07,original/images/OpenImages/5a639b9ea7739f07.jpg,,"['tomato', 'bell pepper']",real,
7816,9cb33c4f6356a3c5_m0663v_ab017d29_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/in_a_spacious_high_school.jpeg,bin5,"['pizza', 'cheese']",fake,9cb33c4f6356a3c5
7825,97bd4d44d3eba27d_m01bqk0_d346951f_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/yellow_and_blue.jpeg,bin2,"['man', 'bicycle wheel']",fake,97bd4d44d3eba27d
7827,16af0e13b34bbe4d_m09qck_7534fa70_OpenImages_OpenJourney,p2p/OpenImages/SDv4/bookshelf.jpeg,bin3,['banana'],fake,16af0e13b34bbe4d
7834,179846a7e34ba228,original/images/OpenImages/179846a7e34ba228.jpg,,"['suit', 'human ear']",real,
7841,622e074fe98116c3_m02s195_71c29538_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/pillow.jpeg,bin5,"['jug', 'pitcher (container)', 'flowerpot', 'vase']",fake,622e074fe98116c3
7900,74b714ee6721e879_m0hf58v5_f6f92558_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/men.jpeg,bin3,"['luggage and bags', 'girl']",fake,74b714ee6721e879
7905,f84355fd72ad8eb1_m0388q_0d440df0_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_windy_day.jpeg,bin2,['grape'],fake,f84355fd72ad8eb1
7914,4211b2a300991531,original/images/OpenImages/4211b2a300991531.jpg,,['fixed-wing aircraft'],real,
7926,ef1c92617f2a63e3_m03bt1vf_ca7eddee_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/dimly_lit.jpeg,bin3,['woman'],fake,ef1c92617f2a63e3
7943,f9cf7cec793a2988_m02jvh9_1da3b372_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/in_a_museum_with_famous_artwork_in_the_background.jpeg,bin4,"['coffee (drink)', 'coffee cup', 'mug', 'sandwich']",fake,f9cf7cec793a2988
7950,492df4450b7893d9,original/images/OpenImages/492df4450b7893d9.jpg,,"['monkey', 'carnivore']",real,
8027,f722edf6695264e1,original/images/OpenImages/f722edf6695264e1.jpg,,"['teapot', 'mug', 'kettle', 'saucer', 'coffee cup']",real,
8029,150b0a3dce58854d,original/images/OpenImages/150b0a3dce58854d.jpg,,"['cheese', 'tomato', 'pizza']",real,
8039,574c680e0b62ef73_m011k07_4cc11eeb_OpenImages_OpenJourney,p2p/OpenImages/SDv4/blue.jpeg,bin5,"['tortoise', 'sea turtle']",fake,574c680e0b62ef73
8047,b2ebfacff545ad09,original/images/OpenImages/b2ebfacff545ad09.jpg,,['coin'],real,
8069,b9ed4725c0ca9f60,original/images/OpenImages/b9ed4725c0ca9f60.jpg,,['turkey'],real,
8080,df6a51c635afe963,original/images/OpenImages/df6a51c635afe963.jpg,,"['coffee cup', 'bowl', 'mug', 'mixing bowl']",real,
8095,5bf182c14ade8c4f_m03k3r_e3181618_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_bouquet_of_flowers.jpeg,bin2,['horse'],fake,5bf182c14ade8c4f
8104,b728aa6f4c5280e3_m0fm3zh_7c642e22_OpenImages_OpenJourney,p2p/OpenImages/SDv4/blue.jpeg,bin3,"['vase', 'flowerpot']",fake,b728aa6f4c5280e3
8107,bdcb4068d4772da1_m01nkt_d623ca2d_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/with_a_school_bus_on_the_road.jpeg,bin4,['cheese'],fake,bdcb4068d4772da1
8118,5f2c6ffc9d36ed35_m09728_23623368_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/stormy.jpeg,bin3,"['hamburger', 'bread']",fake,5f2c6ffc9d36ed35
8135,e86eaa23da78ed96_m01lcw4_c0819e5b_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/silver.jpeg,bin5,"['van', 'limousine']",fake,e86eaa23da78ed96
8140,e16d9f29e2462eea_m0jy4k_f3d9cda7_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/with_a_view_of_the_ocean.jpeg,bin5,"['bagel', 'doughnut']",fake,e16d9f29e2462eea
8148,f84355fd72ad8eb1_m0388q_9c60de57_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/coconut.jpeg,bin3,['grape'],fake,f84355fd72ad8eb1
8151,ffa70a65bc910ea4_m02crq1_60c36773_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/mauve.jpeg,bin5,"['studio couch', 'couch']",fake,ffa70a65bc910ea4
8163,b81faf1b4bff0153_m0ph39_caeb75bd_OpenImages_OpenJourney,p2p/OpenImages/SDv4/homeless.jpeg,bin1,['canoe'],fake,b81faf1b4bff0153
8190,a273f504b47d0670_m01yrx_a0626e8b_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/caramel_on.jpeg,bin5,"['carnivore', 'cat']",fake,a273f504b47d0670
8208,a29e85514998dff0_m0cyhj__992ae04b_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/off_the_coast.jpeg,bin4,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",fake,a29e85514998dff0
8216,701d9f182fd8b979_m03hj559_cbd04d7e_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/wine.jpeg,bin5,"['coffee cup', 'bowl', 'mixing bowl']",fake,701d9f182fd8b979
8222,bcb52a962e3bed87,original/images/OpenImages/bcb52a962e3bed87.jpg,,"['tea', 'coffee (drink)', 'coffee cup', 'mug']",real,
8224,69c3fcecd632d261_m015p6_ecb85782_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/trigonometric_functions_written.jpeg,bin5,['bird'],fake,69c3fcecd632d261
8231,91326dc604d416d7_m025rp___7d611efd_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/on_a_hot_day.jpeg,bin4,['cowboy hat'],fake,91326dc604d416d7
8255,39cb2cc53e4b218d_m02zvsm_bb92b9fb_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/guest.jpeg,bin5,['tart'],fake,39cb2cc53e4b218d
8260,3928a399e08e1758_m02crq1_17c89498_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/spectacular.jpeg,bin5,"['pillow', 'studio couch', 'couch']",fake,3928a399e08e1758
8290,86401ad43b4f7652,original/images/OpenImages/86401ad43b4f7652.jpg,,"['horse', 'bull']",real,
8294,a7feceea20efd89f_m025rp___f9731f52_OpenImages_OpenJourney,p2p/OpenImages/SDv4/during_the_thunderstorm.jpeg,bin5,"['cowboy hat', 'sun hat', 'fedora']",fake,a7feceea20efd89f
8296,2b91cfcc79d10374_m07r04_f7a19794_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/with_a_thunderstorm.jpeg,bin5,['truck'],fake,2b91cfcc79d10374
8312,001a695ad732152b_m02wbtzl_9b6e60b8_OpenImages_OpenJourney,p2p/OpenImages/SDv4/dog_leash.jpeg,bin5,['sun hat'],fake,001a695ad732152b
8323,fb43156f7d0a6b94_m0_cp5_a4252e6a_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/pink.jpeg,bin2,"['platter', 'oyster']",fake,fb43156f7d0a6b94
8326,74b714ee6721e879,original/images/OpenImages/74b714ee6721e879.jpg,,"['luggage and bags', 'girl']",real,
8328,5de7fc6ecb724cff_m07mhn_86811b89_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_a_garden.jpeg,bin2,"['tie', 'trousers']",fake,5de7fc6ecb724cff
8340,fb43156f7d0a6b94,original/images/OpenImages/fb43156f7d0a6b94.jpg,,"['platter', 'oyster']",real,
8367,ee2687b634bb8fbe_m015wgc_7f374f78_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/sandy_beach.jpeg,bin2,"['croissant', 'bread']",fake,ee2687b634bb8fbe
8383,bdcb4068d4772da1_m01nkt_248b95f2_OpenImages_OpenJourney,p2p/OpenImages/SDv4/crispy_prosciutto_will_delight_any_foodie.jpeg,bin4,['cheese'],fake,bdcb4068d4772da1
8389,bdcb4068d4772da1_m01nkt_248b95f2_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/a_love_song.jpeg,bin4,['cheese'],fake,bdcb4068d4772da1
8405,a0620646a2b9d6e7_m024g6_be7de5be_OpenImages_OpenJourney,p2p/OpenImages/SDv4/curious.jpeg,bin5,"['cocktail', 'juice', 'lemon (plant)']",fake,a0620646a2b9d6e7
8435,8e5632d35c91e78d_m0dv77_f2bb68e3_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_breezy_day.jpeg,bin4,"['cucumber', 'squash (plant)', 'zucchini']",fake,8e5632d35c91e78d
8439,33e9b80ec55e4689_m02dl1y_e786a1ad_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/pet_cat.jpeg,bin3,['hat'],fake,33e9b80ec55e4689
8449,221b481a8ee7e11d_m09k_b_d74e8a54_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/man.jpeg,bin5,"['grapefruit', 'lemon (plant)']",fake,221b481a8ee7e11d
8457,5a639b9ea7739f07_m07j87_b8fbb1fc_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/colorful.jpeg,bin5,"['tomato', 'bell pepper']",fake,5a639b9ea7739f07
8466,faf6d30a2f4398af,original/images/OpenImages/faf6d30a2f4398af.jpg,,"['roller skates', 'girl', 'trousers']",real,
8480,5f2c6ffc9d36ed35_m0cdn1_cb8760ab_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/over_the_himalayas.jpeg,bin3,"['hamburger', 'bread']",fake,5f2c6ffc9d36ed35
8485,7b4e7878bf1aecb3_m01tcjp_8536566d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/caterpillar.jpeg,bin5,['muffin'],fake,7b4e7878bf1aecb3
8489,39cb2cc53e4b218d,original/images/OpenImages/39cb2cc53e4b218d.jpg,,['tart'],real,
8502,f49b39356ee510f4_m03d443_2c667277_OpenImages_OpenJourney,p2p/OpenImages/SDv4/with_a_black_pool_in_the_background.jpeg,bin5,['rhinoceros'],fake,f49b39356ee510f4
8530,76d67fe26f7576aa_m04rmv_b487624c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/scary.jpeg,bin5,"['mouse', 'hamster']",fake,76d67fe26f7576aa
8554,dc012ea9e1406bfa_m02jfl0_8ea79b20_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/wall:_a_room_with_a_picture_on_the.jpeg,bin3,"['sun hat', 'horse', 'sombrero']",fake,dc012ea9e1406bfa
8564,94e41c296bd7ffb3_m04ylt_4b0e1e3a_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_rainy_day.jpeg,bin3,"['missile', 'rocket']",fake,94e41c296bd7ffb3
8568,925d1489dc88f3f3_m0cdn1_bbe0c0f8_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/black.jpeg,bin5,['hamburger'],fake,925d1489dc88f3f3
8591,27ba2858e4182e7b,original/images/OpenImages/27ba2858e4182e7b.jpg,,"['computer keyboard', 'laptop']",real,
8620,6d1bfe7adfaf407d_m0cdn1_5859eb46_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/guinea_pigs.jpeg,bin5,"['hamburger', 'cheese']",fake,6d1bfe7adfaf407d
8625,221b481a8ee7e11d_m0hqkz_2f5ca57f_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/bright.jpeg,bin5,"['grapefruit', 'lemon (plant)']",fake,221b481a8ee7e11d
8693,9e38e554494bd9a5_m0dftk_c800213e_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/students.jpeg,bin3,"['duck', 'swan']",fake,9e38e554494bd9a5
8702,c3eed75afb2a6e35_m02p5f1q_db2068cf_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/with_dirt_and_dust_present.jpeg,bin4,"['spoon', 'coffee (drink)', 'saucer', 'coffee cup', 'tea']",fake,c3eed75afb2a6e35
8708,f45544793dac3d4c_m0bwd_0j_0a55c29d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/resort.jpeg,bin4,['elephant'],fake,f45544793dac3d4c
8728,2ed68ac9c200a034,original/images/OpenImages/2ed68ac9c200a034.jpg,,['dice'],real,
8737,5de7fc6ecb724cff_m07mhn_a228a16a_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/under_a_clear_blue_sky.jpeg,bin4,"['tie', 'trousers']",fake,5de7fc6ecb724cff
8740,74563583796dcea3_m08pbxl_b579067d_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/tablet.jpeg,bin5,['monkey'],fake,74563583796dcea3
8759,f722edf6695264e1_m02p5f1q_fac7cc24_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/luxurious.jpeg,bin4,"['teapot', 'mug', 'kettle', 'saucer', 'coffee cup']",fake,f722edf6695264e1
8775,abed8a82f3e24f22_m03q5c7_1779a73d_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_snowy_driveway.jpeg,bin5,"['coffee (drink)', 'saucer', 'drink', 'coffee cup', 'tea']",fake,abed8a82f3e24f22
8776,d19f33c0904d6776_m083wq_19f888ca_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/strawberries.jpeg,bin2,"['wheel', 'bus']",fake,d19f33c0904d6776
8796,893d742b579a4124_m015x4r_ae4ec05c_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/bath.jpeg,bin2,['cucumber'],fake,893d742b579a4124
8804,4e1a92be80a8d7f6_m01b638_2199e0dd_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/vanilla.jpeg,bin5,['boot'],fake,4e1a92be80a8d7f6
8819,fe1580f27cfe4c67_m0fszt_3ac99778_OpenImages_OpenJourney,p2p/OpenImages/SDv4/dog.jpeg,bin3,"['pastry', 'cake']",fake,fe1580f27cfe4c67
8838,91326dc604d416d7_m025rp___1089e465_OpenImages_OpenJourney,p2p/OpenImages/SDv4/purple.jpeg,bin2,['cowboy hat'],fake,91326dc604d416d7
8856,fd01a784f0e01064_m024d2_63442d95_OpenImages_OpenJourney,p2p/OpenImages/SDv4/courageous.jpeg,bin5,['calculator'],fake,fd01a784f0e01064
8870,14a839093eaba2d3_m02p3w7d_a3d9a64d_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/on_a_stormy_day.jpeg,bin3,['roller skates'],fake,14a839093eaba2d3
8877,4f104caa8ad41cdf_m0hnyx_4a2dd33c_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_front_of_a_background.jpeg,bin2,['pastry'],fake,4f104caa8ad41cdf
8879,1e74328369e70739_m0hqkz_4851b222_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/cozy.jpeg,bin3,['grapefruit'],fake,1e74328369e70739
8931,4f104caa8ad41cdf_m0hnyx_07c41d57_OpenImages_OpenJourney,p2p/OpenImages/SDv4/clear.jpeg,bin1,['pastry'],fake,4f104caa8ad41cdf
8933,63cb39d5401e1a6e_m01gkx__3a7d46b6_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/elderly.jpeg,bin3,"['woman', 'swimwear']",fake,63cb39d5401e1a6e
8947,8c1d24dcbaeec096_m02zn6n_913e6894_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_foggy_day.jpeg,bin4,['barrel'],fake,8c1d24dcbaeec096
8966,faf6d30a2f4398af_m07mhn_7bda4aff_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/in_the_sun.jpeg,bin2,"['roller skates', 'girl', 'trousers']",fake,faf6d30a2f4398af
8969,a7feceea20efd89f_m02wbtzl_284ca5bf_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_clear_day.jpeg,bin5,"['cowboy hat', 'sun hat', 'fedora']",fake,a7feceea20efd89f
8972,e3ca7de8aa638f6a_m0cmx8_366190d0_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/turtles.jpeg,bin3,"['spoon', 'coffee (drink)', 'saucer', 'drink', 'bottle', 'coffee cup', 'tea']",fake,e3ca7de8aa638f6a
8973,0650a130d7f707b5_m09b5t_10fc6a1a_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/at_a_flea_market.jpeg,bin3,"['turkey', 'chicken']",fake,0650a130d7f707b5
8974,89d8c4de1f2f3f07_m01c648_2e23d99b_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/posters.jpeg,bin5,"['laptop', 'computer keyboard']",fake,89d8c4de1f2f3f07
8977,8b286a528fde362d_m02p0tk3_61142c8a_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/singing_on_a_wooden_bench.jpeg,bin5,"['guitar', 'human body']",fake,8b286a528fde362d
9002,38c6a73c3e1fc3d2_m02dl1y_7dee5358_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/bees_pollinating_the_flowers.jpeg,bin1,"['cowboy hat', 'hat']",fake,38c6a73c3e1fc3d2
9005,59d728940d54f997_m01d40f_41148274_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/busy.jpeg,bin4,"['skirt', 'miniskirt', 'dress']",fake,59d728940d54f997
9020,b755836a8af2024b_m01j51_1a34de7b_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/coconut.jpeg,bin5,['balloon'],fake,b755836a8af2024b
9044,764b7a05c634c23f_m01b638_df51d6f4_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/card_game_playing.jpeg,bin5,"['high heels', 'boot']",fake,764b7a05c634c23f
9051,5cdac0d67970161d_m01bfm9_f1e7f738_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/under_a_clear_blue_sky.jpeg,bin2,"['shorts', 'sock']",fake,5cdac0d67970161d
9063,dc012ea9e1406bfa,original/images/OpenImages/dc012ea9e1406bfa.jpg,,"['sun hat', 'horse', 'sombrero']",real,
9081,ef80dcc193773eae,original/images/OpenImages/ef80dcc193773eae.jpg,,"['woman', 'girl']",real,
9093,58d5304378bd430b_m0by6g_3af5152a_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/with_trees_in_the_background.jpeg,bin5,"['shark', 'whale']",fake,58d5304378bd430b
9105,1290db73f773e299_m0fj52s_5d40410d_OpenImages_OpenJourney,p2p/OpenImages/SDv4/forest.jpeg,bin1,"['tomato', 'carrot']",fake,1290db73f773e299
9111,d19f33c0904d6776_m01bjv_23251d24_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/practiced.jpeg,bin5,"['wheel', 'bus']",fake,d19f33c0904d6776
9119,f45544793dac3d4c_m0bwd_0j_0a55c29d_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/puppets.jpeg,bin4,['elephant'],fake,f45544793dac3d4c
9126,bbfe88937357fd71_m02zvsm_3f59aed6_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/stone.jpeg,bin5,"['tart', 'tomato', 'cheese', 'bread']",fake,bbfe88937357fd71
9130,781a6f4611f566b7_m01599_4f57c69d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/the_ocean_in_the_background.jpeg,bin5,"['bottle', 'beer']",fake,781a6f4611f566b7
9154,7836e79ccd8a924a_m02p0tk3_d1c86e37_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/on_a_sunny_day.jpeg,bin3,"['human body', 'horse', 'bull']",fake,7836e79ccd8a924a
